source_file,doc_type,chunk_id,text_content
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,59,". Flagged Director status does not expire, and multiple flagged instances may be identified for a particular director. Expertise Biographies are reviewed on an individual basis to determine whether the evaluation criteria for the expertise designations set out in Exhibit 4 are met. Exhibit 4: Director Expertise Evaluation Criteria Expertise Type Evaluation Criteria Financial Evidence of financial or accounting expertise, including a close review of previous or current titles or positions. Includes: • Professional experience such as audit firm partner/executive, CFO/Finance Director of a public firm or subsidiary/division of such firm, etc. • Professional designations such as FCA, CPA, etc. • For markets with strict financial expertise rules, the company’s own designations regarding financial expertise are generally accepted as such. General statements such as “financial literacy” are not accepted as evidence of financial expertise"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,60,". General statements such as “financial literacy” are not accepted as evidence of financial expertise. Industry Evidence that a director has served as an executive at a company in the same industry as the board on which they serve. Directors are tagged with up to two Global Industry Classification Standard (GICS®)5 industries, these being the GICS industries of companies where they currently hold or previously held executive roles. Equivalent evaluations are undertaken where the executive post is/was with a private firm. 5 GICS is the global industry classification standard jointly developed by MSCI and S&P Global Market Intelligence. © 2024 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | METHODOLOGY DOCUMENT MSCI ESG RESEARCH LLC Expertise Type Evaluation Criteria Risk Evidence of previous executive-level experience at one or more Management companies where the biography includes a specific reference to risk management"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,61,". Includes experience as: • A risk officer/manager at divisional/subsidiary or group level of a public or private company. • An executive tasked with specific risk management duties. • Membership of an executive-level (not board-level) risk committee. • An insurance company CEO. • A risk consultant (principal, executive or partner) in a risk consulting firm or practice. • A public sector risk management executive or expert. • An academic focused on the subject of risk. General statements such as “risk management expertise” are not accepted as evidence of risk management expertise. Related-Party Transactions The Related-Party Transaction (RPT) Key Metric is assessed using a common framework across the entire issuer universe. This framework was developed by MSCI ESG Research based on a review of research published by the OECD6,7,8 and with reference to the International Financial Reporting Standards"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,62,". This framework was developed by MSCI ESG Research based on a review of research published by the OECD6,7,8 and with reference to the International Financial Reporting Standards.9 Related parties may include: • Directors and officers, and their family members; • Any entities that control or are under common control with the company, including executives of such entities and members of their families; • Significant shareholders (10% or more), including members of their families; and • Management companies, managing partners and other entities to whom the management or operations of the company have been delegated. Non-wholly owned subsidiaries may be considered related parties if another shareholder in the subsidiary is one of the parties noted in the list above. 6 OECD. “G20/OECD Principles of Corporate Governance.” 2023. 7 OECD. “Related Party Transactions and Minority Shareholder rights.” March 2012. 8 OECD. “Guide on Fighting Abusive Related Party Transactions in Asia"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,63,".” 2023. 7 OECD. “Related Party Transactions and Minority Shareholder rights.” March 2012. 8 OECD. “Guide on Fighting Abusive Related Party Transactions in Asia.” September 2009. 9 The International Financial Reporting Standards Foundation. “IAS 24 Related Party Disclosures”. April 2001 (as revised). © 2024 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | METHODOLOGY DOCUMENT MSCI ESG RESEARCH LLC Related-party transactions can vary widely by type, reflecting the variety of transactions generally undertaken by companies, and may be either one-off or recurring in nature. Transaction types may include: • Revenue; • Expense; • Sale or purchase of assets; • Loan to/from company; and • Loan guarantee. Any loans to executive directors, other senior executives, company founders or their family members will be regarded as related-party transactions in all cases"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,64,". Any loans to executive directors, other senior executives, company founders or their family members will be regarded as related-party transactions in all cases. Loans to other non-executive directors by companies will be regarded as related-party transactions, except in cases where the company is operating in the financial sector in the normal course of business. If a non-executive director is flagged as not independent of management due to transactions with the company that exceed the stated thresholds, these will also be regarded as related-party transactions for the company"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,65,". We generally do not consider the following to be related-party transactions, unless exceptional circumstances apply: • Generally available government grants and subsidies; • Investments in government bonds and other government-issued securities; • Dividends paid to all shareholders generally; • Directors & officers insurance and indemnification provisions provided to all directors; • Remuneration paid to directors and executives; and • Employment of family members, provided the family member’s pay falls within an appropriate range for the seniority of the role and the experience of the individual. The size of the related-party transactions is assessed based on the percentage of revenue or recurring revenue, expenses or recurring expenses and (for asset transfers, loans or loan guarantees) total assets"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,66,". Related-party transactions are identified as higher-risk where: • The Controlling Shareholder Concerns Key Metric is flagged AND there are RPTs with the controlling shareholder; • There are RPTs with the CEO and/or his family members; • Family firm = Yes and there are RPTs with family members; • Founder firm = Yes and there are RPTs with the founder; • State Owned Enterprise (SOE) = Yes and there are one-off RPTs with the State; or © 2024 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | METHODOLOGY DOCUMENT MSCI ESG RESEARCH LLC • The No Independent Directors Key Metric is flagged. Model Update History In June 2022, the Board Key Issue was updated to capture additional governance risks posed by directors with other outside interests and boards that lack an independent nomination committee. In December 2024, the Board Key Issue was updated to clarify the circumstances in which the Leadership Concerns Key Metric is flagged"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,67,". In December 2024, the Board Key Issue was updated to clarify the circumstances in which the Leadership Concerns Key Metric is flagged. © 2024 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | METHODOLOGY DOCUMENT MSCI ESG RESEARCH LLC Contact us msci.com/contact-us AMERICAS About MSCI United States + 1 888 588 4567 * MSCI is a leading provider of critical decision support tools and services for the global Canada + 1 416 687 6270 investment community. With over 50 years of Brazil + 55 11 4040 7830 expertise in research, data and technology, we Mexico + 52 81 1253 4020 power better investment decisions by enabling clients to understand and analyze key drivers of risk and return and confidently build more effective EUROPE, MIDDLE EAST & AFRICA portfolios"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,68,". We create industry-leading researchSouth Africa + 27 21 673 0103 enhanced solutions that clients use to gain insight Germany + 49 69 133 859 00 into and improve transparency across the Switzerland + 41 22 817 9777 investment process. United Kingdom + 44 20 7618 2222 Italy + 39 02 5849 0415 About MSCI ESG Research Products and Services France + 33 17 6769 810 MSCI ESG Research products and services are provided by MSCI ESG Research LLC, and are ASIA PACIFIC designed to provide in-depth research, ratings and analysis of environmental, social and governanceChina + 86 21 61326611 related business practices to companies Hong Kong + 852 2844 9333 worldwide. ESG ratings, data and analysis from India + 91 22 6784 9160 MSCI ESG Research LLC. are also used in the construction of the MSCI ESG Indexes"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,69,". ESG ratings, data and analysis from India + 91 22 6784 9160 MSCI ESG Research LLC. are also used in the construction of the MSCI ESG Indexes. MSCI ESG Malaysia 1800818185 * Research LLC is a Registered Investment Adviser South Korea + 82 70 4769 4231 under the Investment Advisers Act of 1940 and a Singapore + 65 67011177 subsidiary of MSCI Inc. Australia + 612 9033 9333 Taiwan 008 0112 7513 * To learn more, please visit www.msci.com. Thailand 0018 0015 6207 7181 * Japan + 81 3 4579 0333 * toll-free © 2024 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | METHODOLOGY DOCUMENT MSCI ESG RESEARCH LLC Notice and disclaimer This document is research for informational purposes only and is intended for institutional professionals with the analytical resources and tools necessary to interpret any performance information. Nothing herein is intended to promote or recommend any product, tool or service"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,70,". Nothing herein is intended to promote or recommend any product, tool or service. This document and all of the information contained in it, including without limitation all text, data, graphs, charts (collectively, the “Information”) is the property of MSCI Inc. or its subsidiaries (collectively, “MSCI”), or MSCI’s licensors, direct or indirect suppliers or any third party involved in making or compiling any Information (collectively, with MSCI, the “Information Providers”) and is provided for informational purposes only. The Information may not be modified, reverse-engineered, reproduced or redisseminated in whole or in part without prior written permission from MSCI. All rights in the Information are reserved by MSCI and/or its Information Providers. The Information may not be used to create derivative works or to verify or correct other data or information"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,71,". All rights in the Information are reserved by MSCI and/or its Information Providers. The Information may not be used to create derivative works or to verify or correct other data or information. For example (but without limitation), the Information may not be used to create indexes, databases, risk models, analytics, software, or in connection with the issuing, offering, sponsoring, managing or marketing of any securities, portfolios, financial products or other investment vehicles utilizing or based on, linked to, tracking or otherwise derived from the Information or any other MSCI data, information, products or services. The user of the Information assumes the entire risk of any use it may make or permit to be made of the Information"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,72,". The user of the Information assumes the entire risk of any use it may make or permit to be made of the Information. NONE OF THE INFORMATION PROVIDERS MAKES ANY EXPRESS OR IMPLIED WARRANTIES OR REPRESENTATIONS WITH RESPECT TO THE INFORMATION (OR THE RESULTS TO BE OBTAINED BY THE USE THEREOF), AND TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, EACH INFORMATION PROVIDER EXPRESSLY DISCLAIMS ALL IMPLIED WARRANTIES (INCLUDING, WITHOUT LIMITATION, ANY IMPLIED WARRANTIES OF ORIGINALITY, ACCURACY, TIMELINESS, NON-INFRINGEMENT, COMPLETENESS, MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE) WITH RESPECT TO ANY OF THE INFORMATION. Without limiting any of the foregoing and to the maximum extent permitted by applicable law, in no event shall any Information Provider have any liability regarding any of the Information for any direct, indirect, special, punitive, consequential (including lost profits) or any other damages even if notified of the possibility of such damages"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,73,". The foregoing shall not exclude or limit any liability that may not by applicable law be excluded or limited, including without limitation (as applicable), any liability for death or personal injury to the extent that such injury results from the negligence or willful default of itself, its servants, agents or sub-contractors. Information containing any historical information, data or analysis should not be taken as an indication or guarantee of any future performance, analysis, forecast or prediction. Past performance does not guarantee future results. The Information may include “Signals,” defined as quantitative attributes or the product of methods or formulas that describe or are derived from calculations using historical data. Neither these Signals nor any description of historical data are intended to provide investment advice or a recommendation to make (or refrain from making) any investment decision or asset allocation and should not be relied upon as such"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,74,". Signals are inherently backward-looking because of their use of historical data, and they are not intended to predict the future. The relevance, correlations and accuracy of Signals frequently will change materially. The Information should not be relied on and is not a substitute for the skill, judgment and experience of the user, its management, employees, advisors and/or clients when making investment and other business decisions. All Information is impersonal and not tailored to the needs of any person, entity or group of persons. None of the Information constitutes an offer to sell (or a solicitation of an offer to buy), any security, financial product or other investment vehicle or any trading strategy. It is not possible to invest directly in an index. Exposure to an asset class or trading strategy or other category represented by an index is only available through third party investable instruments (if any) based on that index"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,75,". Exposure to an asset class or trading strategy or other category represented by an index is only available through third party investable instruments (if any) based on that index. MSCI does not issue, sponsor, endorse, market, offer, review or otherwise express any opinion regarding any fund, ETF, derivative or other security, investment, financial product or trading strategy that is based on, linked to or seeks to provide an investment return related to the performance of any MSCI index (collectively, “Index Linked Investments”). MSCI makes no assurance that any Index Linked Investments will accurately track index performance or provide positive investment returns. MSCI Inc. is not an investment adviser or fiduciary and MSCI makes no representation regarding the advisability of investing in any Index Linked Investments. Index returns do not represent the results of actual trading of investible assets/securities"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,76,". Index returns do not represent the results of actual trading of investible assets/securities. MSCI maintains and calculates indexes, but does not manage actual assets. The calculation of indexes and index returns may deviate from the stated methodology. Index returns do not reflect payment of any sales charges or fees an investor may pay to purchase the securities underlying the index or Index Linked Investments. The imposition of these fees and charges would cause the performance of an Index Linked Investment to be different than the MSCI index performance. The Information may contain back tested data. Back-tested performance is not actual performance, but is hypothetical. There are frequently material differences between back tested performance results and actual results subsequently achieved by any investment strategy"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,77,". There are frequently material differences between back tested performance results and actual results subsequently achieved by any investment strategy. Constituents of MSCI equity indexes are listed companies, which are included in or excluded from the indexes according to the application of the relevant index methodologies. Accordingly, constituents in MSCI equity indexes may include MSCI Inc., clients of MSCI or suppliers to MSCI. Inclusion of a security within an MSCI index is not a recommendation by MSCI to buy, sell, or hold such security, nor is it considered to be investment advice. Data and information produced by various affiliates of MSCI Inc., including MSCI ESG Research LLC and Barra LLC, may be used in calculating certain MSCI indexes. More information can be found in the relevant index methodologies on www.msci.com. MSCI receives compensation in connection with licensing its indexes to third parties. MSCI Inc"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,78,". More information can be found in the relevant index methodologies on www.msci.com. MSCI receives compensation in connection with licensing its indexes to third parties. MSCI Inc.’s revenue includes fees based on assets in Index Linked Investments. Information can be found in MSCI Inc.’s company filings on the Investor Relations section of msci.com. MSCI ESG Research LLC is a Registered Investment Adviser under the Investment Advisers Act of 1940 and a subsidiary of MSCI Inc. Neither MSCI nor any of its products or services recommends, endorses, approves or otherwise expresses any opinion regarding any issuer, securities, financial products or instruments or trading strategies and MSCI’s products or services are not a recommendation to make (or refrain from making) any kind of investment decision and may not be relied on as such, provided that applicable products or services from MSCI ESG Research may constitute investment advice"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,79,". MSCI ESG Research materials, including materials utilized in any MSCI ESG Indexes or other products, have not been submitted to, nor received approval from, the United States Securities and Exchange Commission or any other regulatory body. MSCI ESG and climate ratings, research and data are produced by MSCI ESG Research LLC, a subsidiary of MSCI Inc. MSCI ESG Indexes, Analytics and Real Estate are products of MSCI Inc. that utilize information from MSCI ESG Research LLC. MSCI Indexes are administered by MSCI Limited (UK) and MSCI Deutschland GmbH. Please note that the issuers mentioned in MSCI ESG Research materials sometimes have commercial relationships with MSCI ESG Research and/or MSCI Inc. (collectively, “MSCI”) and that these relationships create potential conflicts of interest. In some cases, the issuers or their affiliates purchase research or other products or services from one or more MSCI affiliates"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,80,". In some cases, the issuers or their affiliates purchase research or other products or services from one or more MSCI affiliates. In other cases, MSCI ESG Research rates financial products such as mutual funds or ETFs that are managed by MSCI’s clients or their affiliates, or are based on MSCI Inc. Indexes. In addition, constituents in MSCI Inc. equity indexes include companies that subscribe to MSCI products or services. In some cases, MSCI clients pay fees based in whole or part on the assets they manage. MSCI ESG Research has taken a number of steps to mitigate potential conflicts of interest and safeguard the integrity and independence of its © 2024 MSCI Inc. All rights reserved. MSCI.COM | METHODOLOGY DOCUMENT MSCI ESG RESEARCH LLC research and ratings. More information about these conflict mitigation measures is available in our Form ADV, available at https://adviserinfo.sec.gov/firm/summary/169222"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,81,". More information about these conflict mitigation measures is available in our Form ADV, available at https://adviserinfo.sec.gov/firm/summary/169222. Any use of or access to products, services or information of MSCI requires a license from MSCI. MSCI, Barra, RiskMetrics, IPD and other MSCI brands and product names are the trademarks, service marks, or registered trademarks of MSCI or its subsidiaries in the United States and other jurisdictions. The Global Industry Classification Standard (GICS) was developed by and is the exclusive property of MSCI and S&P Global Market Intelligence. “Global Industry Classification Standard (GICS)” is a service mark of MSCI and S&P Global Market Intelligence. MIFID2/MIFIR notice: MSCI ESG Research LLC does not distribute or act as an intermediary for financial instruments or structured deposits, nor does it deal on its own account, provide execution services for others or manage client accounts"
MSCI ESG Ratings Methodology - Board Key Issue.pdf,Methodology_Board,82,". No MSCI ESG Research product or service supports, promotes or is intended to support or promote any such activity. MSCI ESG Research is an independent provider of ESG data. Privacy notice: For information about how MSCI collects and uses personal data, please refer to our Privacy Notice at https://www.msci.com/privacypledge. © 2024 MSCI Inc. All rights reserved. MSCI.COM |"
MSCI ESG Ratings Methodology - Accounting Key Issue.pdf,Methodology_Accounting,0,Methodology Document MSCI ESG Research LLC MSCI ESG Ratings Methodology: Accounting Key Issue MSCI ESG Research LLC July 2023 JULY 2023 MSCI ESG Ratings Methodology: Accounting Key Issue | July 2023 Contents Introduction ................................................................................... 3 Accounting Key Issue Score ......................................................... 4 Key Metrics ................................................................................... 4 Category: Accounting Events .................................................... 4 Accounting Investigations Key Metric ................................... 4 Revision History ............................................................................ 7 © 2023 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI
MSCI ESG Ratings Methodology - Accounting Key Issue.pdf,Methodology_Accounting,1,"............................................................................ 7 © 2023 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | MSCI ESG Ratings Methodology: Accounting Key Issue | July 2023 Introduction This document provides essential information on the components of the Accounting Key Issue to enable users of ESG Ratings to understand how our outputs are determined. Accounting is a Key Issue in the Governance Pillar of the MSCI ESG Ratings model. Companies are evaluated on the appointment of the external audit firm, the findings of its audit report, and on other accounting events as an indicator of potential accounting risk. For additional details on the MSCI ESG Ratings Model, refer to Section 2, Data, ratings and scores, of “ESG Ratings Methodology"
MSCI ESG Ratings Methodology - Accounting Key Issue.pdf,Methodology_Accounting,2,.” Exhibit 1: MSCI ESG Key Issue hierarchy 3 Pillars 10 Themes 33 ESG Key Issues Carbon Emissions Climate Change Vulnerability Climate Change Financing Environmental Impact Product Carbon Footprint Biodiversity & Land Use Natural Capital Raw Material Sourcing Environmental Water Stress Electronic Waste Pollution & Waste Packaging Material & Waste Toxic Emissions & Waste Opportunities in Clean Tech Environmental Opportunities Opportunities in Green Building Opportunities in Renewable Energy Health & Safety Human Capital Development Human Capital Labor Management Supply Chain Labor Standards Chemical Safety Consumer Financial Protection Product Liability Privacy & Data Security Social Product Safety & Quality Responsible Investment Community Relations Stakeholder Opposition Controversial Sourcing Access to Finance Social Opportunities Access to Health Care Opportunities in Nutrition & Health © 2023 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document
MSCI ESG Ratings Methodology - Accounting Key Issue.pdf,Methodology_Accounting,3,". All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | MSCI ESG Ratings Methodology: Accounting Key Issue | July 2023 3 Pillars 10 Themes 33 ESG Key Issues Board Pay Corporate Governance Ownership & Control Governance Accounting Business Ethics Corporate Behavior Tax Transparency Accounting Key Issue Score The Key Issue Score is based on the aggregation of the following Key Metrics using the methodology described in Section 3.5.4, Calculating Governance Scores, of “ESG Ratings Methodology.” Each Key Metric evaluates a specific aspect of a company’s governance risk profile. Some Key Metrics are relevant only to companies with specific governance characteristics stemming from ownership type, management structure or other factors. Companies are distinguished by the type of issuer, indicated by the scope of each Key Metric below"
MSCI ESG Ratings Methodology - Accounting Key Issue.pdf,Methodology_Accounting,4,". Companies are distinguished by the type of issuer, indicated by the scope of each Key Metric below. Key Metrics Category: Accounting Events Accounting Investigations Key Metric Definition Has the company announced an internal investigation into its accounting or come under investigation from a regulatory body, or been subject to fine, settlement or conviction for issues related to its accounting practices? Or has the company’s auditor come under investigation for issues related to its work on the audit of the company? Flagged if yes. The duration of the flag is dependent on the severity assessment. Scope: All issuers Typical Scoring Contribution: Variable, based on event severity: Minor 0.0, Moderate 0.3, Severe 0.5, Very Severe 1.0 © 2023 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI"
MSCI ESG Ratings Methodology - Accounting Key Issue.pdf,Methodology_Accounting,5,".0, Moderate 0.3, Severe 0.5, Very Severe 1.0 © 2023 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | MSCI ESG Ratings Methodology: Accounting Key Issue | July 2023 Auditor Report Concerns Key Metric Definition Has the company’s independent auditor expressed a qualified, adverse or disclaimer of opinion, expressed concerns via an emphasis of matter paragraph, have concerns been identified in respect of the auditor’s ability to present an independent opinion, or has the auditor been changed in a manner that may raise concerns for investors? Flagged if yes within the past year. This metric is based on the report of the external auditor disclosed in the annual financial statements and highlights any qualified auditor opinion or concerns raised in an emphasis of matter inserted by the auditor. Purely informational emphasis of matter paragraphs are not flagged"
MSCI ESG Ratings Methodology - Accounting Key Issue.pdf,Methodology_Accounting,6,". Purely informational emphasis of matter paragraphs are not flagged. This metric is also evaluated on the basis of news reports or regulatory filings, including those that relate to interim or quarterly financial statements in which the auditors have raised concerns. Scope: All issuers Typical Scoring Deduction: Variable, based on type of auditor opinion/emphasis of matter and whether there are consecutive years of concerns. Range: 0.5 to 3.0 Average: 0.776 Internal Controls Key Metric Definition Has there been evidence of material weakness in the company’s internal control systems? Flagged if yes. The duration of the flag is dependent on the severity assessment. The event tags or categories used to create this flag include the following: material weakness in internal controls or SOX 404 violations. Outside of the U.S., this metric is evaluated based on the assessment of the audit committee in relation to the effectiveness of internal control"
MSCI ESG Ratings Methodology - Accounting Key Issue.pdf,Methodology_Accounting,7,". Outside of the U.S., this metric is evaluated based on the assessment of the audit committee in relation to the effectiveness of internal control. Scope: All issuers Typical Scoring Deduction: Variable, based on event severity: Minor 0.0, Moderate 0.1, Severe 0.2, Very Severe 0.4 © 2023 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | MSCI ESG Ratings Methodology: Accounting Key Issue | July 2023 Restatements or Special Charges Key Metric Definition Has the company had to restate previously published financial statements due to fraud, error or the mis-application of accounting standards? Or has the company announced or reported special charges or write-offs that might raise questions as to the stewardship of the company by the board? Flagged if yes. The duration of the flag is dependent on the severity assessment. Scope: All issuers Typical Scoring Deduction: Variable, based on event severity: Minor 0.0, Moderate 0.3, Severe 0"
MSCI ESG Ratings Methodology - Accounting Key Issue.pdf,Methodology_Accounting,8,". The duration of the flag is dependent on the severity assessment. Scope: All issuers Typical Scoring Deduction: Variable, based on event severity: Minor 0.0, Moderate 0.3, Severe 0.5, Very Severe 1.0 Late Filings Key Metric Definition Is the company currently experiencing a reporting delay or is it late in the filing of its quarterly, half-year (or interim) or annual reports, or its annual proxy/notice of annual meeting of shareholders? Flagged if yes. The flag will be removed once the case is assessed as concluded. Scope: All issuers Typical Scoring Deduction: 0.2 Category: Auditor Independence Auditor Independence Key Metric Definition Did the company pay its external audit firm less for audit and audit-related services than for other services in the last fiscal year? Flagged if yes. This metric uses auditor fees schedules to flag companies where such independence may have been compromised. Scope: All issuers Typical Scoring Deduction: 0.5 © 2023 MSCI Inc. All rights reserved"
MSCI ESG Ratings Methodology - Accounting Key Issue.pdf,Methodology_Accounting,9,". This metric uses auditor fees schedules to flag companies where such independence may have been compromised. Scope: All issuers Typical Scoring Deduction: 0.5 © 2023 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | MSCI ESG Ratings Methodology: Accounting Key Issue | July 2023 Auditor Tenure Key Metric Definition Is there evidence that the external audit firm has served in excess of 20 consecutive years? Flagged if yes. Scope: All issuers Typical Scoring Deduction: Variable based on tenure: 0.3 if > 50 years 0.2 if > 20 years 0.1 if not disclosed Average 0.137 Revision History In June 2022, three Key Metrics derived from accounting ratios (Revenue Recognition, Expense Recognition and Asset-Liability Valuation) were removed. In June 2023, the Auditor Tenure Key Metric was revised to be more specific. © 2023 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI"
MSCI ESG Ratings Methodology - Accounting Key Issue.pdf,Methodology_Accounting,10,". In June 2023, the Auditor Tenure Key Metric was revised to be more specific. © 2023 MSCI Inc. All rights reserved. Please refer to the disclaimer at the end of this document. MSCI.COM | MSCI ESG Ratings Methodology: Accounting Key Issue | July 2023 Contact us AMERICAS About MSCI MSCI is a leading provider of critical msci.com/contact-us Americas 1 888 588 4567 * decision support tools and services for Atlanta + 1 404 551 3212 the global investment community. With Boston + 1 617 532 0920 over 50 years of expertise in research, Chicago + 1 312 675 0545 data and technology, we power better Monterrey + 52 81 1253 4020 investment decisions by enabling clients New York + 1 212 804 3901 to understand and analyze key drivers of San Francisco + 1 415 836 8800 risk and return and confidently build São Paulo + 55 11 3706 1360 more effective portfolios"
MSCI ESG Ratings Methodology - Accounting Key Issue.pdf,Methodology_Accounting,11,". We create Toronto + 1 416 628 1007 industry-leading research-enhanced solutions that clients use to gain insight EUROPE, MIDDLE EAST & AFRICA into and improve transparency across the investment process. Cape Town + 27 21 673 0100 Frankfurt + 49 69 133 859 00 About MSCI ESG Research Products Geneva + 41 22 817 9777 and Services London + 44 20 7618 2222 MSCI ESG Research products and Milan + 39 02 5849 0415 services are provided by MSCI ESG Paris 0800 91 59 17 * Research LLC, and are designed to provide in-depth research, ratings and ASIA PACIFIC analysis of environmental, social and governance-related business practices China North 10800 852 1032 * to companies worldwide. ESG ratings, China South 10800 152 1032 * data and analysis from MSCI ESG Hong Kong + 852 2844 9333 Research LLC. are also used in the Mumbai + 91 22 6784 9160 construction of the MSCI ESG Indexes"
MSCI ESG Ratings Methodology - Accounting Key Issue.pdf,Methodology_Accounting,12,". ESG ratings, China South 10800 152 1032 * data and analysis from MSCI ESG Hong Kong + 852 2844 9333 Research LLC. are also used in the Mumbai + 91 22 6784 9160 construction of the MSCI ESG Indexes. Seoul 00798 8521 3392 * MSCI ESG Research LLC is a Registered Singapore 800 852 3749 * Investment Adviser under the Sydney + 61 2 9033 9333 Investment Advisers Act of 1940 and a Taipei 008 0112 7513 * subsidiary of MSCI Inc. Thailand 0018 0015 6207 7181 * Tokyo + 81 3 5290 1555 To learn more, please visit www.msci.com. * = toll free © 2023 MSCI Inc. All rights reserved. MSCI.COM | MSCI ESG Ratings Methodology: Accounting Key Issue | July 2023 Notice and disclaimer This document and all of the information contained in it, including without limitation all text, data, graphs, charts (collectively, the “Information”) is the property of MSCI Inc"
MSCI ESG Ratings Methodology - Accounting Key Issue.pdf,Methodology_Accounting,13,". or its subsidiaries (collectively, “MSCI”), or MSCI’s licensors, direct or indirect suppliers or any third party involved in making or compiling any Information (collectively, with MSCI, the “Information Providers”) and is provided for informational purposes only. The Information may not be modified, reverse-engineered, reproduced or redisseminated in whole or in part without prior written permission from MSCI. All rights in the Information are reserved by MSCI and/or its Information Providers. The Information may not be used to create derivative works or to verify or correct other data or information"
MSCI ESG Ratings Methodology - Accounting Key Issue.pdf,Methodology_Accounting,14,". All rights in the Information are reserved by MSCI and/or its Information Providers. The Information may not be used to create derivative works or to verify or correct other data or information. For example (but without limitation), the Information may not be used to create indexes, databases, risk models, analytics, software, or in connection with the issuing, offering, sponsoring, managing or marketing of any securities, portfolios, financial products or other investment vehicles utilizing or based on, linked to, tracking or otherwise derived from the Information or any other MSCI data, information, products or services. The user of the Information assumes the entire risk of any use it may make or permit to be made of the Information"
MSCI ESG Ratings Methodology - Accounting Key Issue.pdf,Methodology_Accounting,15,". The user of the Information assumes the entire risk of any use it may make or permit to be made of the Information. NONE OF THE INFORMATION PROVIDERS MAKES ANY EXPRESS OR IMPLIED WARRANTIES OR REPRESENTATIONS WITH RESPECT TO THE INFORMATION (OR THE RESULTS TO BE OBTAINED BY THE USE THEREOF), AND TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, EACH INFORMATION PROVIDER EXPRESSLY DISCLAIMS ALL IMPLIED WARRANTIES (INCLUDING, WITHOUT LIMITATION, ANY IMPLIED WARRANTIES OF ORIGINALITY, ACCURACY, TIMELINESS, NON-INFRINGEMENT, COMPLETENESS, MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE) WITH RESPECT TO ANY OF THE INFORMATION. Without limiting any of the foregoing and to the maximum extent permitted by applicable law, in no event shall any Information Provider have any liability regarding any of the Information for any direct, indirect, special, punitive, consequential (including lost profits) or any other damages even if notified of the possibility of such damages"
